text1,text2,text3,text4,class
www,time,for,time,7
http,www,proximedia,com,0
www,bearcountryusa,com,animals,7
sunsite,ubc,ca,livingmathematics,3
www,multied,com,revolt,7
www,angelfire,com,ar,10
http,www,leftjustified,org,13
go,com,nba,players,14
http,www,nic,mx,3
http,www,cakenyc,com,0
edu,trl,index,html,11
http,www,recipesource,com,6
whatscookingamerica,net,clamsfried,htm,6
http,www,uiuc,edu,10
www,topwebsite,co,uk,6
www,herald,zeitung,com,8
uk,hi,business,stm,13
http,www,battery,company,12
http,www,stanleysstingerflies,com,12
www,geocities,com,siliconvalley,3
com,heel,face,prowrest,14
gamecritics,com,review,vanark,4
http,www,fortbendstar,com,13
http,www,recipesource,com,6
http,www,hfmgv,org,6
reviews,com,videogames,test,4
http,www,routerbitsonline,com,12
stonepics,com,st,paul,9
http,www,taotechingtaoism,com,13
ucf,edu,feuerbac,invpos,3
com,pc,pc,blood,7
index,php,static,splash,10
www,publicplacenudism,com,nudist,0
pick,me,co,nz,12
comcast,net,sandymac,mcintyre,13
www,geocities,com,ihopeulikeit,1
horti,tech,blogspot,com,11
dragon,uml,edu,psych,7
http,www,beck,packautomaten,2
fetish,pic,com,foot,0
http,www,geocities,com,14
zhome,com,history,bigsam,9
one,com,cm,fact,3
http,freewebs,com,totallykangaroo,9
http,groups,yahoo,com,10
http,www,americancommercial,com,2
http,www,sizzlinsauces,com,2
men,com,index,htm,0
http,healthlink,mcw,edu,5
reviews,com,videos,catwoman,1
http,members,tripod,com,13
fittits,com,crystal,storm,0
http,www,vafgs,org,6
http,www,tejasthumpcycles,com,12
http,time,stranger,net,1
au,news,syndicate,offbeatrs,8
www,geocities,com,timessquare,9
http,www,jobjournal,com,8
p,nea,ci,sy,7
www,horneyhunks,com,soapstuds,0
http,www,pbs,org,7
rcn,com,rneswold,avr,3
com,group,not,f,13
http,www,library,mcgill,10
http,www,pbs,org,7
http,www,mbr,pwrc,11
uk,wildlife,birdguide,name,7
edu,the,library,libhome,10
oip,os,sites,midea,10
gamezone,com,gamesell,p,7
http,news,nationalgeographic,com,7
edu,edu,edtl,faculty,13
www,kenyabirds,org,uk,11
www,matthiasmedia,com,au,13
gov,tw,forkid,forkid,7
porn,pics,free,porn,0
microsoft,com,opentype,unicode,3
se,conferences,p,p,3
recipe,baja,fish,tacos,6
http,frey,free,fr,7
http,www,elysianhillsfarm,com,2
croydon,ac,uk,all,8
newadvent,org,cathen,a,13
wiki,robert,baden,powell,9
www,gamefaqs,com,computer,4
http,www,sex,marks,0
http,dpb,dp,funpic,7
http,www,slovak,com,13
www,thyroidmanager,org,chapter,5
http,www,geocities,com,4
http,www,octobersiberians,com,9
http,amedeo,com,medicine,5
news,nationalgeographic,com,news,11
es,personal,migzotan,sistemas,7
wii,wii,love,golf,4
free,xxx,com,free,0
http,www,gamespot,com,7
http,www,pierce,ctc,10
www,porcupine,org,wietse,13
com,game,shogi,html,4
http,www,ginsengkub,com,12
http,www,zwire,com,8
http,www,musicaustin,com,1
http,www,tritonfilms,com,13
com,site,news,cfm,8
http,ncmg,blogspot,com,6
gage,ssx,out,of,4
http,www,geocities,com,10
com,karlas,free,n,0
free,sex,free,sex,0
http,www,malsce,org,11
http,www,lessontutor,com,7
www,matnet,com,delphinium,6
http,umassathletics,cstv,com,14
wayne,edu,athletics,mfencing,14
http,www,geocities,com,4
http,www,website,promotion,3
http,www,geocities,com,4
com,tsth,tsth,html,14
http,alxva,blogspot,com,0
http,stanley,solutions,co,2
http,www,hyperhistory,com,1
http,psa,bizhosting,com,9
http,www,geocities,com,14
com,articles,congenmt,html,5
http,www,jaxnanny,com,6
http,www,houseoflatinspice,com,0
http,www,westmichiganspine,com,5
http,www,bymaurita,com,12
gov,ncidod,dpd,parasites,5
http,www,geocities,com,1
http,www,peopleinthesun,com,13
http,www,ews,uiuc,3
www,thenewstribune,com,front,8
http,klovnen,knut,no,7
utexas,edu,maps,honduras,7
www,classicalguitarmidi,com,history,7
http,www,sant,ox,10
http,ustl,sourceforge,net,3
www,agr,state,nc,6
http,www,ringsurf,com,0
www,angelfire,com,or,4
http,www,theactionphotographer,co,14
sloppyseconds,com,lactatingca,index,0
uk,hi,world,europe,7
pacek,tripod,com,whspage,10
ema,com,hosting,domaindirect,9
http,web,ukonline,co,11
co,uk,cbeebies,teletubbies,7
http,www,living,foods,6
http,www,epinions,com,4
marina,fortunecity,com,indiabasin,14
com,art,cr,weixelman,12
edu,malek,braque,html,7
http,www,outperformanceshop,com,12
us,archives,archives,a,10
ac,uk,sebe,pages,10
http,www,premium,yachts,9
www,csustan,edu,english,1
http,www,avforums,com,6
cstv,com,sports,w,14
www,bluebombers,com,index,14
http,www,culture,gouv,7
http,pc,gamezone,com,7
recipesource,com,soups,soups,6
au,dunn,coralsea,htm,13
edu,k,theory,calendar,11
http,www,messenger,inquirer,8
org,uk,features,tv,1
http,home,comcast,net,1
http,physics,nist,gov,10
www,recipeplace,com,b,6
http,www,kdcnet,ac,10
com,cgi,generic,enalap,5
http,www,applepie,co,0
annieshomepage,com,fathersday,html,13
http,www,specialtylampshades,com,12
missouri,edu,muba,index,13
http,www,mortgagecentralllc,com,2
puzzlechoice,com,pc,crossword,4
http,www,metmuseum,org,10
ac,uk,projgall,murray,11
http,www,printedtees,com,2
http,www,gabi,lt,7
http,www,collegefootballblog,org,14
http,www,landwriter,co,8
yahoo,com,read,feature,1
com,soups,soups,rec,6
geocities,com,jdujic,fortran,3
http,www,broermapsonline,org,10
http,www,devilmaycry,com,4
www,geocities,com,feelthewindacres,4
com,x,a,cyberage,0
http,www,geocities,com,13
http,www,lesbiansexmafia,org,0
http,www,geocities,com,10
risc,uni,linz,ac,3
wikipedia,org,wiki,crigler,5
www,weber,edu,chp,10
iupress,org,doi,abs,2
www,aria,giovanni,cc,0
www,oursportscentral,com,sports,14
www,fda,consultant,com,2
http,encarta,msn,com,7
www,schoolloan,org,blog,10
epilepsy,com,page,mycobac,5
studbook,co,za,society,14
angelfire,com,biz,lasreader,2
the,spirit,of,rain,1
www,geocities,com,heartland,9
www,unt,edu,president,10
www,ridley,bikes,com,2
guilford,edu,about,guilford,10
http,www,bristolchannel,co,9
imdb,com,title,tt,1
ietf,org,html,rfc,3
recipesource,com,soups,soups,6
com,nintendo,ds,marker,4
homepages,which,net,shardlow,10
wired,com,science,discoveries,3
http,www,angelfire,com,1
http,www,gameindustry,com,4
http,www,petfinder,com,13
musiccentre,ca,apps,index,1
http,www,dotronix,com,2
http,physics,about,com,11
com,article,php,sid,4
pt,warnerbros,com,home,7
www,vcpa,com,au,8
harvard,edu,news,bulletin,10
bis,flora,php,selected,11
http,www,thedailyshow,com,8
www,mechstudio,com,servicesen,2
http,www,manitobastarch,com,2
http,home,earthlink,net,7
http,www,boyscouts,ncac,9
http,www,recipesource,com,6
washingtonpost,com,wp,srv,11
com,soups,soups,rec,6
http,wii,ign,com,7
fl,hautere,index,html,6
http,news,bbc,co,13
http,www,apachecorp,com,2
us,imdb,com,title,1
edu,physics,demolabs,demos,11
english,anime,com,naruto,7
francealzheimer,org,pages,associati,7
ac,uk,research,projects,11
http,www,mealsmatter,org,6
bham,ac,uk,research,11
http,wounded,heart,com,9
http,www,diets,com,12
http,www,nyarttheatre,com,1
www,pbs,org,wgbh,13
http,www,romanorthodox,com,13
http,www,atlanticfarmfocus,ca,8
www,fas,harvard,edu,10
hrcam,com,pussy,index,0
singnet,com,sg,huens,11
com,spag,l,html,4
http,www,chatoyant,com,2
http,novaonline,nv,cc,11
www,recreational,vehicle,insurance,2
uk,hi,asia,pacific,7
www,gretnaphoto,co,uk,2
http,www,abanet,org,8
www,labsmart,iwarp,com,11
http,www,amateurbabesonline,com,0
www,dreamcam,com,br,0
http,www,albertriverwines,com,9
radmid,demon,co,uk,5
www,robotroom,com,sweet,3
sc,pete,gspot,ent,4
wii,ign,com,objects,7
www,uiuc,edu,ro,10
http,thuglifetazz,tripod,com,14
www,adserve,co,uk,3
angelfire,com,ri,rtc,10
bali,directory,com,arts,10
students,ubc,ca,calendar,10
maths,usyd,edu,au,11
www,networkworld,com,community,9
b,illness,b,il,5
http,www,pinemeadowsdesigns,com,12
http,www,zoe,clara,0
lod,org,index,html,11
tcfb,com,comix,day,1
http,www,jacksonlea,com,2
angelfire,com,mi,lptv,9
http,www,thebangles,org,1
teen,free,porn,pics,0
http,www,angelfire,com,1
com,au,geelong,maritime,10
aol,com,aol,en,9
www,geocities,com,heartland,6
http,www,psdab,com,2
http,www,juniormagazine,co,6
reviews,com,videos,indiana,1
tripod,com,terrorpants,welcome,4
http,www,midwestautomation,com,2
bhg,com,home,ice,6
com,pipeline,curb,in,14
http,www,zodiacinfo,net,5
http,www,psxextreme,com,4
www,pch,gc,ca,7
http,tlee,tripod,com,14
http,www,falconsmew,com,12
calodox,scene,org,demoo,3
http,coffeetea,about,com,6
http,rogerebert,suntimes,com,1
http,scienceweb,vassar,edu,10
http,www,goodvibes,com,0
www,maxpages,com,pokeclub,4
http,www,drostle,com,1
eti,uva,nl,bis,11
http,www,onesinglenight,itgo,7
ip,eti,uva,nl,11
soccernet,espn,go,com,14
http,www,ucalgary,ca,10
www,crafty,games,com,4
http,ds,ign,com,7
http,www,wnec,edu,14
www,elook,org,games,4
http,www,shoshannaland,com,1
www,newadvent,org,cathen,13
amg,dll,p,amg,1
http,angeldance,home,att,12
www,geocities,com,dan,1
http,www,ottawa,edu,10
bud,org,tw,chinaf,7
http,www,mtpleasant,com,13
http,homecooking,about,com,6
telusplanet,net,public,gislerbg,2
www,ferris,edu,htmls,10
http,cornwallbirds,tripod,com,9
http,us,imdb,com,1
www,anal,sex,gallerys,0
ncpa,org,iss,eco,8
toptastes,com,recipes,chicken,6
org,avp,cas,fnart,1
au,coasts,species,s,7
http,www,vintageip,com,10
http,www,andrewsantella,com,8
iron,furniture,online,com,2
http,www,ronaldhousecga,org,13
nerofumo,fumetti,files,m,0
www,gameindustry,com,review,4
geocities,com,onelibrarian,geo,10
http,www,alwayshobbies,com,12
org,poet,php,prmpid,1
www,angelfire,com,tn,6
www,uconnucedd,org,publications,10
com,news,newsc,html,13
members,tripod,com,rkish,6
americanmushrooms,com,taxa,phycomyces,11
sportsillustrated,cnn,com,baseball,14
http,www,tools,of,3
www,spm,inc,com,2
http,www,kravmaganantucket,com,14
gsa,gov,cic,text,6
recipecircus,com,recipes,terrytx,6
ds,gamespy,com,nintendo,7
http,hjem,get,net,0
tripod,com,rkish,index,6
http,www,south,com,11
http,www,fatfree,com,6
http,baseball,espn,go,14
http,games,groups,yahoo,4
farmersmarketonline,com,k,capresedi,6
doe,gov,kids,energyfacts,7
http,www,anzwers,org,10
imdb,com,name,nm,1
http,www,unitychapeloflight,org,13
www,opti,mum,com,6
http,www,sfu,ca,10
www,freewebs,com,unclebeat,6
bbc,co,uk,sport,14
http,www,bryanchan,net,8
http,www,shdir,no,13
http,www,higheroctave,com,2
oikos,ekol,lu,se,11
minstrel,k,pl,moon,4
http,sportsillustrated,cnn,com,14
http,www,coverageglossary,com,6
seastarseasalt,com,recipes,html,6
kuleuven,be,dtai,ml,3
geocities,com,tokyo,shores,4
http,www,greatday,com,5
recall,make,dodge,html,9
homepage,podcasts,uwf,n,10
http,www,pioneerengineers,com,9
http,www,mahou,org,1
http,www,marshallparthenon,com,8
ac,za,academic,fabi,11
teaching,courses,inf,a,3
http,www,accurate,armour,12
uk,hi,world,south,11
www,rottentomatoes,com,m,1
com,promote,festival,earth,7
www,ngpc,state,ne,9
cc,fl,us,cbob,1
http,xbox,ign,com,4
personalephemera,com,sc,index,1
com,splash,php,cou,14
www,rpgfan,com,reviews,4
www,physics,adelaide,edu,11
www,btinternet,com,theanthonys,6
http,www,treasurerealm,com,9
www,mysanantonio,com,rss,8
www,realhairybabes,com,hairy,0
www,bulbsociety,org,gallery,6
www,pacsoa,org,au,11
http,home,earthlink,net,8
http,www,dcs,gla,11
http,users,cwnet,com,9
www,argonaut,uidaho,edu,1
com,d,hodgkinson,br,14
http,www,cdkitchen,com,6
http,www,catalogue,netfirms,3
edu,imc,index,html,8
edu,thefort,history,e,7
http,www,eurogamer,net,7
library,yale,edu,science,10
http,www,justadventure,com,4
http,www,eastleighreferees,co,14
tools,ietf,org,html,3
recipesource,com,soups,soups,6
www,gutenberg,org,etext,13
http,www,erniesbikeshop,com,12
www,studio,centric,de,0
www,webring,com,cgi,1
home,swipnet,se,affenpinscher,9
http,www,christiedigital,com,2
http,www,existi,com,1
com,india,resource,hist,13
http,www,wholeworldtheatre,com,1
http,www,scoutingvirginia,org,9
it,arxiv,org,abs,11
gc,ca,ks,index,7
http,www,cedarcreekbaptist,com,13
http,www,vdd,gna,9
web,uvic,ca,hcmc,3
com,avs,big,blu,0
http,www,fortunecity,com,2
www,world,newspapers,com,8
nursing,unc,edu,crci,5
http,www,heggys,com,12
http,www,swlabr,dk,0
www,gamecabinet,com,reviews,4
http,www,dieselfish,com,14
avocadocentral,com,avocado,recipes,6
free,live,xxx,sex,0
com,jjprog,euphoria,html,3
http,www,charmingtreasures,net,12
http,groups,yahoo,com,1
http,tennessean,com,apps,8
http,www,nyapc,org,13
com,ppj,recipes,php,6
http,www,ku,edu,10
se,education,ugrad,info,11
www,ilstu,edu,gcramsey,9
www,avert,org,hivtesting,5
http,www,schwaesdallwinery,com,9
http,www,media,underground,8
thepeaches,com,music,composers,1
http,www,glossynews,com,8
http,persia,org,audio,1
uk,html,fjbc,html,1
edrenckh,home,comcast,net,9
http,oregonstate,edu,wrestling,14
greatbuildings,com,types,styles,1
http,www,batleybulldogs,co,14
ps,ign,com,objects,4
http,www,dancinghorse,net,14
www,game,shrine,com,6
www,usatoday,com,sports,14
http,www,angelascloset,com,0
gamespot,com,dreamcast,sim,4
aol,en,us,boards,9
http,spghome,tripod,com,1
geocities,com,neoandrezero,sfdp,7
tools,ietf,org,html,3
article,php,article,i,4
angelfire,com,ex,howcome,9
myvetonline,com,americanah,showclin,5
http,www,dpo,uab,13
www,ung,bladet,dk,7
http,www,geotextiles,com,2
http,matchbox,zsebehazy,com,7
www,fordsbc,moonfruit,com,14
www,artistdirect,com,nad,1
defence,gov,au,news,8
www,plant,identification,co,11
http,www,fiu,edu,5
tripod,com,rissa,index,7
unl,edu,epublic,pages,11
http,www,ocpp,org,13
com,blues,angels,index,6
com,videos,family,thi,1
obi,sec,home,html,7
www,geocities,com,teshuvahhp,5
arizona,edu,exppath,mic,11
www,uscg,mil,hq,2
http,www,cookingcache,com,6
marvelcreations,com,sabrina,html,13
http,www,hot,free,0
http,pubs,asce,org,11
http,www,hsl,unc,10
com,en,critical,php,11
www,angelfire,com,ca,9
doughgirls,com,big,beaula,0
serve,com,marbeth,music,13
auto,used,make,infiniti,6
www,mason,web,me,6
kc,vanderbilt,edu,golf,14
http,rockit,sourceforge,net,3
www,yellowjersey,co,uk,14
com,u,football,nfl,14
http,groups,yahoo,com,9
pics,free,porn,pi,0
http,www,ornac,ca,5
http,www,scratchsoftware,com,3
xmission,com,sabretth,tem,10
kdcnet,ac,jp,indexe,10
http,www,sirh,and,0
http,www,pagat,com,4
http,www,ohiomoose,com,13
http,www,raes,org,11
http,beauty,rivkashome,com,13
http,www,ashdesign,com,12
http,www,cancer,gov,5
http,www,geocities,com,4
www,courierpress,com,news,8
com,au,index,php,8
http,www,mmat,ubc,10
com,soups,soups,rec,6
eff,org,censorship,music,8
angelfire,com,sk,heartandsoul,1
http,usuarios,lycos,es,7
http,www,islandsinfo,com,14
http,www,ocn,ne,0
eureka,ya,com,planet,7
xulplanet,com,references,xpcomref,3
com,pc,sim,jetfighter,4
http,www,nimbuspaddles,com,2
sebe,pages,default,aspx,10
http,www,myeyes,com,5
http,www,csun,edu,5
http,www,hyperhistory,com,13
http,www,couturefinancial,com,2
http,www,justseafoodrecipes,com,6
http,www,carolenevin,co,12
http,www,pionerka,ru,7
org,wiki,frankfurt,school,13
members,lycos,co,uk,6
http,www,voorbeginners,info,7
mtechnologies,com,building,atoz,6
www,wildlifedamagecontrol,net,groundhog,6
football,co,uk,manchester,14
http,www,boltonfirerescue,org,5
org,uk,pub,candc,9
www,geocities,com,faizalomar,14
http,www,davenue,com,4
http,www,creativemode,com,12
http,www,odinskennel,com,9
www,geocities,com,dwaynebarlow,14
www,history,upenn,edu,10
http,www,geocities,com,13
sz,union,rpi,edu,10
ang,instituts,kuala,ang,10
http,www,eczema,org,5
http,www,notonemorelife,org,5
http,www,thecheetah,com,0
pbcs,dll,section,ca,8
http,www,csiro,au,7
http,www,fno,org,10
http,www,savateworld,com,14
www,loan,wolf,com,2
com,library,weekly,aa,6
http,www,tenzanaikido,com,14
mechstudio,com,servicesen,html,2
http,www,mala,ca,5
tv,sexy,blonde,teen,0
http,xennon,tripod,com,4
http,www,georgedillon,com,3
http,www,freewebs,com,7
net,upg,immigration,dot,10
http,www,libertystreet,com,12
http,www,greenstonefarm,com,14
www,living,foods,com,6
http,www,mars,dti,3
http,www,holidaytravelwatch,net,6
of,cock,com,realmen,0
sjgames,com,general,gm,4
http,www,wesclark,com,1
nicholsathletics,com,index,asp,14
http,www,hyperthink,com,3
about,com,library,weekly,11
edu,bight,fossil,html,11
http,kfouleggs,sourceforge,net,3
http,www,mcwdn,org,7
www,privat,escort,com,0
co,uk,forums,forum,3
www,wanderlist,com,ldap,3
com,amateur,sex,world,0
hfmgv,org,explore,artifacts,6
http,www,cdc,gov,7
wikipedia,org,wiki,talpidae,11
www,cheatcc,com,psx,4
http,www,csc,villanova,11
http,www,outlawwomen,com,7
dotsrc,org,ldp,howto,3
culture,gouv,fr,culture,7
gay,porn,movies,pictures,0
http,www,dailyorange,com,8
org,wiki,sega,cd,4
zwire,com,site,news,1
http,www,pioneerthinking,com,5
edu,bio,s,bishop,11
www,stmarks,grenoside,org,13
espn,go,com,classic,14
www,albertriverwines,com,au,9
http,www,armeniapedia,org,6
www,sofala,net,au,14
www,tyroneking,net,mixed,0
http,www,engconfintl,org,11
edu,uwfmain,homepage,podcasts,10
mcs,anl,gov,chiba,3
http,www,yankeemusic,com,12
http,www,track,trace,2
www,gamespot,com,pc,4
http,www,mommysavers,com,6
scirpus,ca,cap,links,11
http,www,sfsite,com,1
aviewofamerica,com,recipes,pastries,6
http,www,bdlug,org,3
angelfire,com,va,underthepink,0
http,www,glcckeywest,org,13
http,www,adultfuntoys,co,0
com,do,it,yourself,6
http,www,simonwilson,ca,8
http,www,fscsports,com,14
http,www,stmarysridge,org,13
http,www,wholisticanimal,com,5
www,esa,int,esahs,7
www,nfl,draft,site,14
pc,rise,fall,civilizatio,4
dot,gov,nediv,bridges,11
http,www,marinakharma,com,1
www,waterways,freeserve,co,9
nation,com,moonstruck,clsc,1
com,drinks,eggnog,html,6
http,www,fblind,org,5
yahoo,com,group,austin,5
www,angelfire,com,ns,6
http,freshmeat,net,articles,3
ox,ac,uk,jcr,10
http,cloud,prohosting,com,4
www,revolutionhealth,com,conditions,5
myweb,cableone,net,medic,5
http,www,uky,edu,10
cybersex,pics,com,in,0
http,www,antilles,sail,9
com,n,action,battlezoner,4
www,soft,erotica,com,0
members,tripod,com,india,13
http,www,up,com,4
ianrpubs,unl,edu,epublic,11
http,www,flickr,com,0
ca,cwm,exhibitions,newspa,8
www,nlm,nih,gov,5
user,it,uu,se,4
interracial,sex,xxx,net,0
com,tch,bio,a,1
http,www,ringve,com,10
www,qtcc,org,au,9
www,chemie,wz,cz,7
www,ushistory,org,valleyforge,7
www,dateastar,net,planetaryseals,13
com,nintendo,ds,c,7
com,scott,michaud,nietz,14
http,wst,west,wmich,11
http,www,itw,org,1
http,www,memorydisorder,org,5
www,cfafwb,org,church%,13
http,www,villageatwinona,com,14
http,www,twbooks,co,1
http,www,pineridgeicelandics,com,14
http,www,gameslords,com,4
http,www,coalcampusa,com,9
boobs,com,tit,fucking,0
http,stamm,likedeeler,de,7
ecomuseum,dk,english,gb,10
www,kenyabirds,org,uk,11
http,www,netjak,com,4
tollbooth,org,reviews,wwatson,13
com,sports,m,basebl,14
www,y,coach,com,14
www,stmichaels,westernnewfoundland,angl,13
http,www,laptops,direct,3
www,vhr,roof,tile,2
http,vietunicode,sourceforge,net,3
com,insect,black,and,11
http,www,preschoolprintables,com,10
http,www,ergodraw,com,3
http,www,gundamofficial,com,1
recipesource,com,baked,goods,6
wikipedia,org,wiki,gnu,11
http,www,gdcta,org,14
http,www,female,domination,0
http,pbq,rutgers,edu,1
http,www,otwesten,de,3
http,en,wikipedia,org,14
http,hal,weihenstephan,de,11
www,vts,edu,library,10
www,newbreedsoftware,com,defendguin,4
http,www,camosunstudent,org,10
usuarios,lycos,es,rinconfs,7
www,thexxxarchive,com,a,0
http,www,free,adult,0
lesbian,com,free,lesbian,0
http,www,strumpf,fetisch,0
cg,agg,dll,p,4
www,meccagold,com,recipeindex,6
grudge,match,com,fun,1
http,www,sce,cornell,10
www,geocities,com,onelibrarian,10
http,www,mexonline,com,7
sqpn,com,saintj,htm,13
http,www,crownblueline,com,9
http,www,pmr,vcu,5
http,www,lakechelanmirror,com,8
http,www,encouragedchurch,com,13
http,www,hospicecarewv,org,5
http,lakemichiganangler,com,charters,9
gamespy,com,xbox,spartan,4
www,homeedmag,com,wlcm,10
rxmed,com,b,main,5
edition,cnn,com,showbiz,1
http,brew,qualcomm,com,3
ohiomoose,com,lodge,htm,13
http,www,geocities,com,6
http,members,tripod,com,11
co,uk,sport,hi,14
www,geocities,com,anotherbeat,1
ebony,sex,free,porn,0
org,enews,physnews,split,11
http,vlalizout,free,fr,7
com,videos,deepbluesea,htm,1
org,ads,index,php,5
http,www,coastsurgery,com,5
www,luther,com,wlc,13
http,www,ncbi,nlm,5
http,www,donahue,umassp,10
http,www,geocities,com,6
www,recipesource,com,soups,6
www,gamezone,com,gzreviews,4
com,myhero,hero,asp,7
www,nireland,com,ndnewtownabbey,7
http,www,nysmac,com,2
http,www,flying,wings,9
http,fetishes,com,cbtfemdom,0
phenxint,com,general,html,3
uk,hi,business,the,8
www,uni,koeln,de,0
http,www,ncintergroup,com,5
http,www,eatrightnd,org,5
http,www,chessgames,com,4
mmmf,lectures,books,books,7
http,www,regrettheerror,com,8
www,gutenberg,org,etext,1
http,koti,mbnet,fi,10
www,m,a,h,5
com,gamecube,action,megama,4
www,elook,org,recipes,6
mysterymachine,com,sweetca,index,0
http,www,free,sex,0
sol,papers,cfm,abstrac,4
sda,or,jp,kids,7
www,baseball,dsboosterclub,com,14
http,www,if,legends,4
http,www,metric,conversion,7
mason,web,me,uk,6
com,pc,battlefield,euro,7
www,bant,org,uk,5
http,www,inner,chi,4
pcinspector,de,sites,file,3
medwatch,safety,lovq,a,5
http,www,cremationtechnologies,com,13
http,www,vnus,com,5
http,www,mtnviewhospital,com,5
http,www,venhaus,com,9
ruf,rice,edu,veggie,10
geocities,com,tmfnbh,theblackhand,1
tiscali,co,uk,mario,14
www,entertainmentavenue,com,concert,1
http,web,uconn,edu,10
http,www,nanodomainnames,com,3
http,www,canteragifts,com,0
http,www,sweetsoles,com,12
www,ost,uqam,ca,11
pfaf,cgi,bin,arr,11
http,members,shaw,ca,7
provet,co,uk,health,5
www,hungrymonster,com,recipe,6
watermelon,org,index,asp,6
http,www,ivf,gr,5
http,www,columbia,edu,10
http,www,angelfire,com,1
port,a,field,com,12
home,swbell,net,jj,6
http,www,leagueoflegends,com,7
gamespot,com,xbox,adventure,7
http,www,maysville,online,8
home,nsf,e,home,10
holdem,poker,com,backgam,4
earthobservatory,nasa,gov,naturalhazard,7
http,www,wrpa,co,14
http,www,toxiccustard,com,9
www,archimac,org,index,10
edu,au,documents,bird,11
http,www,estevanmercury,ca,8
www,stbedesnewcastle,co,uk,13
dg,nsf,c,ac,5
http,homepage,mac,com,13
free,fr,lojban,tengwar,11
ie,milmart,christopher,html,13
cu,physics,fac,bios,11
bioweb,uwlax,edu,bio,11
org,uk,ourbooks,index,11
http,www,fortunecity,com,2
www,pequenoartista,com,br,7
yahoo,com,group,not,13
geocities,com,factory,index,9
http,www,sleepingbearrvpark,com,9
cms,asp,pageid,amp;,5
http,www,lafashionmarket,com,2
www,keyworthunitedfc,co,uk,14
http,www,zynet,co,5
http,www,ru,nl,10
cfpeople,org,books,pope,13
nsw,gov,au,cgi,11
http,www,caliamaddalena,it,2
http,www,recipezaar,com,6
www,angelfire,com,biz,5
www,anyvitamins,com,copper,5
http,www,ecu,edu,11
cris,com,krohl,tbrd,12
de,galerie,v,lateinisch,11
http,www,porno,nl,0
http,www,habmigern,info,11
all,free,xxx,blowjobs,0
ironhorse,x,s,com,9
http,www,geauxto,com,3
http,www,calark,com,2
http,www,knotnomore,com,12
http,teamrankings,com,ncw,14
http,www,howkidsdevelop,com,5
article,php,article,i,7
www,pinpoint,bc,ca,2
ceinfo,unh,edu,h,13
www,geocities,com,cyber,7
yahoo,com,group,drcharactersales,4
http,www,actionpac,com,1
http,www,babesinheels,com,0
www,webuser,co,uk,3
http,www,nakedhomepages,com,0
sony,com,eq,forums,4
http,uhavax,hartford,edu,10
http,www,planetbattlefield,com,4
www,incirlik,af,mil,8
http,www,flightofexcelsior,net,11
floc,diku,dk,rta,11
fr,page,enfants,htm,7
www,arcade,equipment,com,4
http,www,soundssweet,com,12
edu,depts,grg,kimmel,7
http,www,unt,edu,10
http,www,pastrywiz,com,6
library,org,unpubl,articles,13
users,netlink,co,uk,1
http,www,barcode,solutions,3
http,www,vcpa,com,8
http,www,tour,eiffel,7
http,www,lpople,btinternet,11
recipesource,com,soups,soups,6
drugwarfacts,org,methamph,htm,5
http,www,contactlensconnection,com,12
www,porn,sex,toy,0
http,matureescort,com,sexy,0
http,members,tripod,com,1
http,www,mac,paper,2
classicbookshelf,com,library,leroux,1
http,www,gnu,org,3
http,www,ontariofreestyle,com,14
www,bollywood,u,com,1
federalobserver,com,speeches,php,7
http,www,wrought,iron,2
home,herb,ideas,html,6
http,www,mottvillespeedway,com,14
tripod,com,blue,chocolate,1
http,www,coffeerooms,com,5
com,gamesell,p,htm,7
vicnet,net,au,warrandy,8
edu,dept,bmb,index,10
en,uk,articles,art,4
netpets,com,cats,catresc,9
com,ps,sports,gravitygame,4
http,www,bankrate,com,8
netring,ring,exotic,da,0
www,gamesfirst,com,reviews,4
www,newadvent,org,cathen,13
up,com,do,previewpage,7
www,angelfire,com,va,6
groups,yahoo,com,group,1
com,sex,movies,free,0
twcbulldogs,com,sport,php,14
http,www,intheredrecords,com,1
www,tmn,co,uk,8
www,sendo,x,com,6
www,pornstar,gallery,net,0
ataru,karate,co,uk,14
www,female,domination,bizarre,0
http,www,luraycaverns,com,9
http,adult,storys,com,0
http,www,blogbasics,com,3
usda,gov,main,site,11
http,www,nutpub,net,8
lesbian,porn,net,free,0
http,www,cavesslsc,com,14
telus,net,bcwomen,bcwomen,13
http,www,fayettecountygroundwater,com,11
ram,product,co,jp,0
wanadoo,nl,edpyl,greendragonmahjon,4
vh,com,artists,az,1
http,www,grapetray,com,12
angelfire,com,nc,tclaw,13
http,www,orion,engineering,2
csclub,cs,sunyit,edu,10
ietf,org,html,rfc,3
www,usatoday,com,weather,8
aol,com,space,astronaut,11
http,www,screenonline,org,1
www,sage,assembly,com,2
http,www,sexcentral,net,0
http,ucblibraries,colorado,edu,7
www,poetry,online,org,1
com,specials,trade,center,13
http,en,wikipedia,org,14
jp,zen,centers,centers,13
http,news,bbc,co,11
www,vth,colostate,edu,5
http,www,johnallenbooks,com,1
http,www,everythinghalo,com,4
aucklandwaterfront,co,nz,soapbar,12
http,buttbutts,com,indexbbs,0
http,www,cbsnews,com,8
http,portland,craigslist,org,10
www,nhk,or,jp,7
female,domination,bizarre,com,0
gov,p,nea,ci,7
com,avocado,recipes,php,6
http,www,huttonfc,co,14
