text1,text2,text3,text4,class
http,pythonsdirect,tripod,com,12
http,www,mealsforyou,com,6
gamespot,com,gamecube,action,7
http,dhost,info,peoplescommunity,4
emporium,turnpike,net,c,13
http,littlefeathercentreuk,u,com,13
http,www,wyewood,org,9
http,cbmfiles,com,index,3
richardlhall,pwp,blueyonder,co,1
http,www,imperva,com,3
http,www,joobb,org,3
http,www,testadvantage,com,3
mega,man,star,for,7
http,www,geocities,com,9
http,www,cheatcc,com,4
com,wii,action,princeofper,4
whatscookingamerica,net,clamsfried,htm,6
uoguelph,ca,birds,speciesac,11
jp,amlang,atc,fiction,1
members,authorsguild,net,goodbird,12
gamespot,com,ps,sports,4
www,freeweb,hu,asia,0
topix,com,mlb,atlanta,14
http,clayvision,net,nbalinks,14
com,chemistry,physical,jou,11
crf,usa,org,law,7
www,animecritic,com,lupin,1
www,research,att,com,11
http,sandbox,erisian,net,4
intint,demon,co,uk,3
http,www,wjyy,com,1
http,home,tiscali,nl,1
www,nagano,ngn,ed,7
http,www,plainjanekids,com,12
com,empires,rise,html,4
http,www,wattshouse,net,6
http,www,vetcentric,com,7
freewebs,com,ealasaid,index,9
http,www,golfetc,com,2
http,www,wiley,vch,11
www,csar,uiuc,edu,11
http,games,groups,yahoo,4
org,cathen,a,htm,13
http,www,geocities,com,4
www,gay,astrology,com,13
edu,camelot,cinder,ci,1
http,www,sewing,taishing,2
boardgame,de,reviews,voldampf,4
http,www,informatik,tu,10
http,www,fpctup,org,13
custom,jp,net,software,0
com,n,action,armymensarg,4
http,eweb,hebut,edu,10
elvex,com,laser,spectacles,11
http,www,uswriter,com,8
www,hairy,men,com,0
http,www,kidshealth,org,7
com,group,arizona,bdsm,0
com,sports,m,tennis,14
http,www,seraline,com,11
http,www,halloween,mask,12
http,www,geocities,com,6
org,wgbh,nova,einstein,7
com,albums,ugly,duckling,1
http,www,martialartsplymouth,co,14
jcu,edu,au,saas,11
angelfire,com,fl,chef,13
all,nl,dleijen,mage,4
http,fms,komkon,org,4
http,www,inference,phy,14
http,www,thenewstribune,com,8
etax,dor,ga,gov,13
www,dust,tex,com,2
en,wikipedia,org,wiki,4
http,deepcutorchids,googlepages,com,6
com,krohl,tbrd,buzzy,12
lcweb,loc,gov,frd,7
http,www,barrydurand,com,1
gc,ca,special,canada,7
http,www,teenmusic,com,1
http,football,espn,go,14
www,atdn,org,access,5
edu,scott,weed,id,11
parkpub,com,abstracts,abstracts,5
www,vietmedia,com,cooking,6
http,www,goosedowns,com,14
http,cbs,sportsline,com,14
tripod,com,brayseascouts,index,7
http,www,ph,utexas,11
org,access,states,oh,5
com,cgi,generic,strattera,5
http,en,wikipedia,org,14
http,www,mmmec,org,10
http,contest,thinkquest,jp,7
sqpn,com,saintj,htm,13
http,www,ewoollacott,com,9
devel,nwrec,hort,oregonstate,6
www,findarticles,com,cf,1
movies,yahoo,com,movie,7
reviews,com,videos,indiana,1
http,www,globalsnowshows,co,14
com,rss,feed,php,8
http,www,exkluzivshop,hu,0
plsql,tkp,setumei,in,10
recipesource,com,soups,soups,6
com,recipes,index,seavegetab,6
www,ichef,com,recipe,6
hqmc,usmc,mil,hd,10
pc,gamespy,com,pc,7
http,bbc,trivialbeing,net,8
vcpa,com,au,index,8
http,www,wired,com,3
pacsoa,org,au,cycads,11
http,www,ppixfootage,com,2
http,www,emedicine,com,5
http,www,shihtzushowdogs,com,9
http,www,frontier,mudservices,4
w,org,tr,xmlgl,3
www,dreamlogic,net,reviews,1
http,dogfeathers,com,java,7
www,scirpus,ca,cap,11
http,www,letters,help,3
http,www,clubexclusive,vpweb,0
amateur,photo,com,old,0
origami,com,diagram,cfm,7
gamepro,com,nintendo,ds,4
http,rogerebert,suntimes,com,1
www,tillia,co,nz,12
http,www,oral,cumshots,0
www,artsci,wustl,edu,7
ftp,ftp,cs,colorado,3
http,www,glsda,com,9
http,www,almod,corp,1
and,t,world,seeds,12
org,path,parent,resource,6
www,cincinnatichildrens,org,health,5
www,botany,hawaii,edu,11
recipezaar,com,r,q,6
http,www,symatex,be,2
www,cin,org,users,13
http,www,wipo,int,10
www,geocities,com,legendary,4
php,scripts,and,pr,3
com,portable,psp,data,4
fchd,info,bedwortu,htm,14
http,www,friendcomputer,net,4
www,olmstead,cc,museum,10
http,www,alouette,org,9
http,www,infostuff,com,7
web,uwindsor,ca,courses,9
http,core,nasa,gov,10
geographic,org,flags,virgin,10
com,gzreviews,r,htm,4
yahoo,com,group,filemaker,3
http,www,eastvalleytribune,com,8
cdkitchen,com,recipes,one,6
www,agra,net,com,2
http,www,greeceambulance,com,5
http,www,angelfire,com,0
http,www,mainlesson,com,7
www,thscouts,co,uk,9
org,wiki,acid,rain,7
young,babes,with,big,0
groups,yahoo,com,group,10
mises,org,turgot,asp,11
http,www,paradoxplaza,com,4
http,www,geocities,com,6
com,au,default,aspx,8
http,www,venhaus,com,9
ign,com,objects,html,7
http,realguide,real,com,8
http,www,leyboldoptics,com,11
au,cryptogams,underworld,p,11
www,markfarrar,co,uk,11
hepburn,yourguide,com,au,8
publications,pdf,cape,y,5
http,thecelebritycafe,com,cd,1
http,hepburn,yourguide,com,8
net,fucktoy,index,htm,0
belfield,com,pet,health,5
http,www,duffyandsnellgrove,com,1
www,geocities,com,digpig,11
sailuga,myweb,uga,edu,9
www,heritageflagstones,co,uk,2
www,realapex,com,feed,4
www,pch,gc,ca,7
http,www,klynas,com,11
http,www,ipm,uiuc,6
http,www,adssupport,net,3
athletics,teams,cfm,id,14
http,www,amazon,fr,12
www,users,waitrose,com,13
http,www,lamp,ac,11
bargirlz,com,jill,kelly,0
org,kid,recipes,cf,7
home,comcast,net,toponewjersey,9
free,porn,com,free,0
http,www,kmp,com,2
http,www,luther,com,13
http,www,campvega,com,7
http,www,plant,identification,11
http,www,stantonstreetdesign,com,3
http,www,mcnamarawatercolors,com,12
fastq,com,jbpratt,recipes,6
www,seastarseasalt,com,recipes,6
www,plumpton,ac,uk,10
http,www,geocities,com,14
http,www,daveblauconsulting,com,11
ldeo,columbia,edu,trl,11
org,pdf,policy,elder,13
http,www,sexxxtremes,com,0
http,crociris,alpha,pl,9
http,www,alaskawebs,com,9
edu,guides,ethno,html,1
http,www,alacron,com,3
computerandvideogames,com,article,p,4
www,cheatscodesguides,com,pc,4
http,www,mountainenterprise,com,8
www,gamespot,com,gamecube,4
www,gigaperls,org,linux,3
ourworld,compuserve,com,homepages,8
http,www,gastro,com,5
com,group,howard,stern,9
cs,astronomerbios,a,kep,7
http,www,innovate,com,3
freespace,virgin,net,morris,9
http,www,spiritualistchapelofthepines,com,13
sharedjourney,com,loss,html,6
http,archive,gamespy,com,4
www,salonmagazine,com,columnists,8
org,jbt,june,jun,11
rapidintellect,com,aeqweb,mo,10
www,tearoseduo,com,au,1
com,menssoccer,index,html,14
http,www,zubalbooks,com,13
gamesfirst,com,articles,aaron,4
http,www,omegacubed,net,3
dpa,de,en,unternehmenswelt,8
http,www,qualitrol,com,2
co,uk,articles,simcity,4
thefa,com,gen,index,14
http,www,nationalgeographic,com,11
justsussex,com,id,html,11
mpg,de,internet,reports,10
http,www,webcam,index,0
members,tripod,com,jerrier,9
http,www,gamerevolution,com,4
com,a,team,babe,0
http,www,todosex,com,0
http,www,msha,org,14
http,www,ap,org,8
http,www,psl,msu,10
co,uk,premiership,st,14
http,www,at,sva,14
com,step,one,stepone,1
http,www,freewebs,com,13
http,home,tiscali,nl,9
gamerevolution,com,oldsite,games,4
cog,jhu,edu,faculty,11
spirit,of,rain,in,1
http,www,missjamaicaworld,com,2
obi,sec,home,html,7
http,masterquigon,homestead,com,4
http,www,elimpisek,cz,7
http,www,amiciitalianimports,com,12
http,members,dslextreme,com,3
cinema,com,review,filmsl,1
free,sex,free,sex,0
http,www,ittpartners,com,2
http,www,dns,be,3
net,article,php,article,7
bush,pussy,com,shemaleporn,0
www,rxlist,com,pce,5
petfinder,com,shelters,ut,13
http,www,pembroke,jp,10
com,gszion,bom,ldsstuff,13
http,rosd,org,ru,0
com,gamesell,p,htm,7
http,www,geocities,com,5
http,www,petplace,com,5
com,cgi,generic,cefixime,5
search,cpan,org,jhar,3
http,www,admin,cam,10
news,nationalgeographic,com,news,11
j,sda,or,jp,7
http,www,dufftowngolfclub,com,14
http,www,simtaraleos,co,9
www,fyzika,webz,cz,7
http,www,kittygrass,com,12
http,www,haystackgolf,com,14
http,www,muygranderanch,com,9
au,poisons,stings,cfm,5
www,recipesource,com,soups,6
eti,uva,nl,bis,11
www,kyorin,u,ac,10
http,www,n,ageha,0
webring,com,hub,ring,3
ces,ncsu,edu,depts,6
http,www,es,ee,0
http,library,thinkquest,org,7
http,www,ulmhawkeye,com,8
angelfire,com,goth,kellyosbournefan,1
gla,ac,uk,pd,11
www,recipesource,com,soups,6
melville,ch,cam,ac,10
gay,porn,pictures,video,0
www,ltg,ed,ac,3
www,porno,et,gratuit,0
http,www,turkishplace,nl,7
whatscookingamerica,net,beverage,hotcho,6
scouting,org,media,factsheets,7
http,www,windrushfarm,org,14
physics,smu,edu,web,10
ccel,henry,mhc,tit,13
yahoo,com,group,survivor,1
cri,nz,science,nzpddb,11
www,guardian,co,uk,13
tools,ietf,org,html,3
http,www,ox,ac,10
www,homeschool,com,newsletter,10
icl,heyes,structure,o,11
http,www,donna,young,1
http,www,fchd,info,14
uiuc,edu,fvwm,tutorial,3
danielle,models,pornstars,com,0
http,www,gujranwalapressclub,com,8
fda,gov,lrd,advice,6
com,movie,asp,mid,1
http,www,google,com,10
www,rwood,com,recipes,6
pagat,com,quartet,gofish,4
www,birds,of,denmark,11
kisnerp,rpgs,risus,index,4
org,abs,hep,lat,11
enature,com,fieldguides,detail,7
com,food,food,html,6
http,www,ffcook,com,6
www,team,joker,com,3
edu,theses,available,etd,2
http,research,physics,uiuc,11
www,music,ccsu,edu,10
www,edgeofexistence,org,mammals,11
http,www,sfdt,com,9
www,pyne,clarion,com,12
http,www,godamongdirectors,com,1
http,www,berks,bucksfa,14
http,nile,enal,sci,10
http,www,two,tease,0
http,www,cdc,gov,7
http,www,mactech,com,3
www,familyculture,com,holidays,7
pics,group,sex,com,0
http,www,webelements,com,11
mongabay,com,data,japan,9
identification,co,uk,skye,11
www,estudiovip,com,ar,0
com,ce,people,a,7
http,thepumpkinfarm,com,carving,13
http,www,thetinbin,com,12
www,thenewsstar,com,sports,10
www,newadvent,org,cathen,13
ca,games,go,compgo,4
moonee,yourguide,com,au,8
shermcty,biz,rvpark,rvpark,9
www,isaca,jax,org,3
legends,org,adventure,fsf,4
http,www,sweetstringsswimwear,com,12
http,www,tartspornzone,com,0
www,harlequinweb,co,uk,12
au,index,php,option,8
www,geocities,com,timessquare,4
www,planettribes,com,zear,4
gamefaqs,com,computer,doswin,7
http,www,paulaspepperjelly,com,6
eze,boobs,com,tit,0
http,www,stcatharinechurch,org,13
http,www,allwatchers,com,1
www,tapirback,com,tapirgal,11
ign,com,ob,html,4
rollingstone,com,artists,swirlies,1
www,newsblues,com,support,8
ironhorse,x,s,com,9
http,members,tripod,com,9
gre,ac,uk,schools,11
americanpresidents,org,presidents,p,7
http,www,sparrow,technologies,2
www,sylviasaint,pornstar,com,0
net,recipes,scallops,amp;cream,6
sex,gallerys,com,teen,0
tripod,com,nyquist,ever,14
shows,show,drug,ab,7
www,geocities,com,sribhashyam,13
http,www,chillfactor,com,14
org,quill,porcupin,html,7
angelfire,com,ri,rtc,10
http,www,instagram,com,13
www,sivu,lautre,net,7
http,beehive,thisisessex,co,6
http,www,practicalkitchen,com,6
com,multi,sites,young,0
vt,edu,history,hopper,3
http,www,edmunds,com,6
http,www,underwooddistributing,com,12
http,www,hyperhistory,com,1
wikipedia,org,wiki,los,14
http,hk,geocities,com,13
ukguide,org,london,museum,10
free,nude,amateur,com,0
http,www,al,bab,13
yahoo,com,group,btvsslash,0
http,www,gamespot,com,4
cmsw,isp,all,dial,6
http,www,geocities,com,9
www,sin,nuigalway,ie,8
www,mcwdn,org,grammar,7
www,ing,iac,es,11
com,detail,cfm,itemid,4
www,ibiblio,org,vietnam,9
www,martinus,co,nz,9
gamespot,com,ds,action,7
http,www,nclrights,org,13
org,planes,f,tige,13
http,www,sweethour,com,0
www,e,vet,com,5
shsu,edu,slo,stdss,10
https,www,cia,gov,7
http,www,uscgasports,com,14
med,umich,edu,diabetes,5
http,www,gamespot,com,4
georgetown,edu,oip,os,10
http,www,naked,lesbian,0
www,geocities,com,bottees,0
http,fmfeat,tripod,com,5
http,www,thebiglug,com,1
http,www,cstone,net,12
http,www,club,hana,0
com,info,tcl,html,3
http,www,tamaplace,zoomshare,9
usgs,gov,resource,herps,7
uk,hi,asia,pacific,7
http,www,pbs,org,13
www,vcpa,com,au,8
com,oldsite,games,n,7
http,www,hannaherald,com,8
http,www,powellarchaeology,org,11
http,www,rssd,esa,11
http,www,uamont,edu,14
http,www,louisville,edu,13
calbears,cstv,com,sports,14
temporalimage,com,index,html,8
http,www,shepherd,edu,14
consumeraction,gov,bbb,shtml,6
iev,iev,nsf,welcome,10
http,www,cherryboys,com,0
hawaii,edu,faculty,carr,11
www,thisisawar,com,abuseemotional,5
http,www,prestigemassage,com,0
http,www,dalton,house,9
http,ccpc,cc,kindai,10
https,web,skype,com,13
http,www,angelfire,com,1
www,coins,of,panama,9
bbq,about,com,od,6
http,www,fantasythunder,com,14
http,www,iconoclast,org,4
http,gallery,euroweb,hu,1
http,www,cdltek,com,3
http,www,porn,pics,0
chicagomanualofstyle,org,cmosfaq,html,1
www,gamestats,com,objects,4
psxextreme,com,ps,previews,4
http,www,crownsfc,co,14
bin,iowa,cla,learning,1
http,www,open,ac,10
com,bc,north,interior,8
www,rottentomatoes,com,m,1
http,www,aimeehoover,com,12
http,www,chanvillager,com,8
kids,toshiba,co,jp,7
http,home,comcast,net,1
www,flyballdogs,com,scotia,9
http,www,synectic,co,2
http,www,wasatchdetailing,com,2
www,itu,int,missions,13
http,www,clubconnectweb,com,14
com,php,am,f,4
http,www,atomax,com,4
nationalgeographic,com,places,co,7
xs,all,nl,thebeal,11
edu,nsarchiv,nsaebb,sept,13
http,www,nyblade,com,8
www,mobilwebben,com,hundremeterskogen,7
http,www,minesandcommunities,org,13
free,porn,pics,com,0
jsyfruitveggies,org,resources,index,6
mediaskopas,lt,index,en,8
www,shdir,no,tobakk,13
taj,mahal,marathon,com,14
http,www,randyglassstudio,com,1
tff,org,default,aspx,14
www,sahpa,asn,au,9
newcartestdrive,com,review,list,6
com,sg,jsp,content,3
web,uvic,ca,torch,8
www,pacifier,com,fellpony,14
http,www,goodvibes,com,0
www,amazon,co,uk,12
columbia,edu,cu,physics,11
www,csc,noaa,gov,11
berkeley,edu,education,explora,7
pole,com,p,htm,13
http,www,sm,c,4
http,maverick,brainiac,com,4
http,www,greatrecipesonline,com,6
kaplanmedical,com,medical,licensing,5
www,tvguide,com,movies,1
www,airports,vu,goverment,13
www,towson,edu,sociology,11
hardcore,porn,hardcore,porn,0
clubs,hemmings,com,frameset,9
vic,gov,au,neonatal,5
wikipedia,org,wiki,milwaukee,14
www,paintballdiscounts,co,uk,14
http,kparkertx,tripod,com,9
http,www,cali,pi,11
geocities,com,televisioncity,set,1
com,scott,michaud,nietz,14
http,www,monogramsplusonline,com,12
http,whatscookingamerica,net,clamsfried,6
www,cafepress,com,speedwear,12
edu,services,dna,array,11
http,www,geocities,com,2
http,www,sophia,ac,10
http,www,bterrell,com,3
wdstudio,net,foxart,main,12
www,angelfire,com,sc,11
http,millercenter,org,academic,7
http,www,bengalstudlist,co,9
jumpstation,co,uk,lego,9
www,tradlongbows,co,uk,2
www,network,com,forum,6
http,www,planet,nc,7
http,www,mrscavanaughs,com,12
us,imdb,com,title,1
yahoo,com,group,t,4
undergrad,business,biz,htm,10
nationalzoo,si,edu,publications,6
http,www,katytimes,com,8
iac,es,pr,lapalma,11
geocities,com,hotsprings,falls,5
http,www,mystic,hearts,13
http,www,physigraphe,com,12
com,templates,home,chapitr,7
http,www,hawkinsspeedshop,com,12
http,groups,yahoo,com,6
www,gladiola,com,glads,6
http,www,nclarson,com,13
how,ride,kick,scoote,14
home,nsf,e,home,10
http,www,nctdinc,org,9
http,www,washingtonpost,com,8
ms,unimelb,edu,au,11
www,fordham,edu,halsall,13
www,cs,utexas,edu,3
verizon,net,vze,ks,6
antd,nist,gov,tools,3
www,recipesource,com,soups,6
www,virtual,sun,com,3
geocities,com,madmasks,all,12
uiuc,edu,ro,ama,10
http,www,bellingrath,org,11
harburg,de,r,f,10
http,www,dcroads,net,9
http,www,kybourbon,com,9
http,www,angelfire,com,6
http,www,marvelcreations,com,13
http,www,lightlineelectronics,com,2
org,cathen,b,htm,13
www,mt,b,org,5
http,aaronramseynews,wordpress,com,14
www,arts,cornell,edu,11
http,chapters,marssociety,org,11
http,www,mc,vanderbilt,5
wps,portal,p,aerosil,2
ftc,gov,bcp,edu,2
net,dk,bofd,gulls,11
wikipedia,org,wiki,jorge,1
uk,geocities,com,stroudbridgeclub,4
http,www,blueridgeschool,com,10
bbc,co,uk,hi,5
admin,utas,edu,au,13
http,www,ieabioenergy,com,11
angelfire,com,celeb,emmanuelle,1
cheatscodesguides,com,nintendo,ds,4
janecky,com,olympics,summergames,14
www,publicplacenudism,com,nudist,0
http,www,factmonster,com,7
http,www,julieellis,net,1
www,ithaca,edu,ictv,10
com,iask,survey,html,10
http,www,mentalhealth,com,5
http,www,informatik,uni,3
http,www,formanscockers,com,9
www,mollerus,net,development,3
www,gamecabinet,com,reviews,4
http,www,ccgiftbaskets,com,12
recipesource,com,side,dishes,6
http,www,vetcancersociety,org,5
http,www,topeesoft,com,3
http,www,oehler,research,12
amateur,sex,com,avs,0
www,freewebs,com,spiritualcounselling,5
http,www,adport,com,9
http,www,salemelca,org,13
http,www,miyamaasianmaples,com,12
com,old,ama,index,0
www,davidgreen,me,uk,3
http,members,lycos,co,14
http,www,biathlon,ru,14
http,www,thepaperboy,com,8
home,netspeed,com,au,4
www,aboriginal,art,de,1
edu,extpubs,yf,famsci,6
avclinic,com,lowvision,htm,5
com,howard,hr,bio,1
t,arp,students,html,10
botany,hawaii,edu,faculty,11
http,www,imdb,com,1
http,informationr,net,ir,10
http,wst,west,wmich,11
gamezone,com,gamesell,p,7
com,recipe,htm,id,6
org,uk,kimber,mgccmga,9
lycos,co,uk,aupairs,6
article,php,article,i,4
edu,epublic,pages,publ,6
tiscali,nl,masprint,index,9
morgan,bros,co,uk,2
www,bigeast,org,sportselect,14
http,www,hardwoodsolitaire,com,4
timesonline,co,uk,tol,3
http,www,notbored,org,1
node,xsp,id,ead%,11
http,www,game,lion,4
http,www,ews,uiuc,3
http,www,vicrovers,com,9
www,wave,net,upg,10
photo,com,a,uke,0
imaging,mallinckrodt,com,radiopharmacies,5
http,www,topix,com,1
www,asetbooks,com,index,12
http,www,epicurious,com,6
ip,eti,uva,nl,11
edweb,sdsu,edu,t,10
intkey,com,angio,www,11
www,kent,ccc,co,14
http,www,energy,gov,11
http,www,zubeworld,com,1
www,exoticaplants,com,au,12
http,www,vistra,co,3
http,www,sexfirewall,com,0
com,box,sandwich,san,6
kenyabirds,org,uk,pigeon,11
http,poc,purdue,org,9
http,www,star,ac,1
com,wii,electronic,arts,7
http,www,tp,net,7
pc,rpg,vanguard,news,4
www,registerguard,com,web,8
http,www,nakedwellhungmen,com,0
www,ardamax,com,info,3
http,clubs,hemmings,com,9
www,mansclub,com,daddyknowsbest,0
com,kasbtmj,index,html,6
www,newsnow,co,uk,14
www,digitalhit,com,row,1
www,cimr,cam,ac,11
http,pc,ign,com,4
pamelaanderson,fsnet,co,uk,0
http,www,newadvent,org,13
www,uleth,ca,reg,10
net,monitor,sweatshop,ss,13
world,com,reviews,m,7
edu,depts,population,studies,10
com,ac,wp,dyn,13
http,www,uvm,edu,10
com,ncaaw,teams,jac,14
cpmcnet,columbia,edu,dept,5
www,pcmag,com,category,2
http,www,weavecast,com,1
http,us,imdb,com,1
issues,v,n,rid,5
http,www,stigmatines,com,13
www,gol,com,users,1
com,batonrouge,taurine,chmr,5
com,video,titles,hangingup,1
http,www,anandtech,com,3
http,www,med,umich,5
http,www,glenmorangie,com,9
http,www,circuloastronomico,cl,7
http,coco,luxe,com,12
http,www,hitentertainment,com,7
http,weblog,cemper,com,3
http,www,dibonsmith,com,7
www,ellipsis,com,mekons,1
http,www,martinus,co,9
http,www,google,de,3
com,ca,ps,framesite,4
informatik,tu,darmstadt,de,10
http,www,freewebs,com,14
http,weather,yahoo,com,8
www,up,ac,za,11
http,www,positioniseverything,net,3
com,tch,bio,a,1
http,novaonline,nv,cc,11
websites,afar,org,site,5
http,www,just,free,0
http,www,botany,hawaii,11
www,neoseeker,com,games,4
http,labbies,com,genetics,9
http,www,archivecdbooks,org,12
http,www,bytebackonline,com,9
http,www,wapiti,net,2
www,jf,wuerzburg,de,7
software,plc,uk,games,4
www,automatic,windings,co,2
http,my,name,services,13
www,perfectentertaining,com,page,6
http,www,albertwisnerlibrary,org,10
http,cbs,sportsline,com,14
http,boston,computer,forensics,13
http,www,harrypottercat,com,7
aapt,net,au,greg,9
http,www,topix,com,14
www,world,class,com,2
http,www,zarex,com,12
http,www,nicd,us,5
defra,gov,uk,animalh,5
newadvent,org,cathen,a,13
http,users,servicios,retecal,7
www,maitlandmercury,com,au,8
com,sg,huens,paper,11
http,www,rottentomatoes,com,1
upd,edu,ph,mobotlab,3
http,www,nhlpa,com,14
http,www,bibliotecaescolar,info,7
http,beginnersjavatutorials,blogspot,com,3
http,racing,rodzen,com,14
gamespot,com,ps,action,4
http,www,gamespot,com,7
chapters,marssociety,org,canada,11
www,usc,edu,au,10
http,www,historyofengland,net,7
com,nc,prannn,dayi,13
http,apolloguide,com,mov,1
http,members,tripod,com,1
abacogroup,com,eng,products,11
http,www,varsity,co,8
packetonline,com,the,messenger,8
www,angelfire,com,va,9
http,www,faithchristianmin,org,10
http,www,discover,diving,9
www,uregina,ca,ses,10
www,bryndole,com,april,3
http,jweagel,tripod,com,4
com,krossrodes,ct,htm,4
http,www,une,edu,10
www,textfiles,com,survival,13
diet,recipes,to,go,6
www,sonofthesouth,net,tamales,6
http,www,ehdp,com,11
www,gostories,com,index,0
faqs,pc,hardware,faq,3
age,com,cgi,bin,4
org,iso,en,cataloguelistpage,3
fi,ketonen,db,elite,4
tech,dimac,net,products,3
http,www,homeschoolscience,com,10
http,en,wikipedia,org,3
ffd,com,fridge,chacking,3
iul,com,business,teri,12
http,www,nlm,nih,5
lhj,com,recipe,recipedetail,6
http,www,cni,org,1
nz,falcon,facts,html,7
http,www,linguaportuguesa,ufrn,11
www,nanny,search,co,6
uwlax,edu,athletics,mtennis,14
cdkitchen,com,recipes,recs,6
net,mia,stone,using,0
http,www,unitnews,co,1
cali,pi,com,polygraph,11
http,www,adventuremaker,com,4
gamespot,com,psp,rpg,4
www,gameaholic,com,servers,4
http,www,wendiemalick,itgo,1
martindalecenter,com,medical,html,11
http,www,busoc,be,11
http,www,blogwithoutalibrary,net,10
www,greenguyandjim,com,board,0
fly,hiwaay,net,eatchley,9
org,infoseek,cgi,re,4
webring,com,hub,ring,9
http,www,partytown,com,8
http,pagesperso,orange,fr,0
discovery,com,schrockguide,busin,10
privateholes,com,femdomination,femd,0
http,www,cakedeco,com,12
http,www,worldofhorses,co,14
http,www,masks,be,12
www,windlawafc,co,uk,14
http,igotin,dickinson,edu,10
http,en,wikipedia,org,11
www,sparta,systems,com,2
archive,gamespy,com,reviews,4
http,www,efasearch,com,2
us,attorney,office,divisio,6
www,poonpictures,com,amateur,0
imdb,com,name,nm,1
movies,reviews,a,abandon,1
prohosting,com,ibarona,en,3
http,www,leftjustified,org,13
iomhome,nsf,pages,patie,5
com,au,index,php,8
ctsfw,edu,etext,boc,13
eurogamer,net,article,php,4
vcpa,com,au,index,8
www,edkirkpatrick,com,pinhole,1
http,www,realgaystuds,com,0
cicarelli,iespana,es,cicarelli,0
net,modean,oeme,diction,1
http,www,chemicalgallery,com,2
ietf,org,html,rfc,3
http,www,nj,com,8
www,bcou,ca,programs,10
com,hp,teen,sex,0
http,www,dailymotion,com,8
http,www,plala,or,7
www,sengifted,org,articles,10
http,www,oklens,com,2
http,www,sandisrecipecorner,com,6
gamespy,com,pc,silent,7
http,www,fhis,ubc,10
http,www,ridney,com,1
com,free,porn,videos,0
www,geocities,com,oz,6
angelfire,com,in,lindalucas,10
tu,darmstadt,de,web,10
http,en,wikipedia,org,3
microsoft,com,chadv,java,3
http,www,cse,ucsd,3
http,www,nic,ac,3
http,www,teachersforafrica,com,13
http,www,mweb,co,10
newadvent,org,cathen,a,13
com,main,dishes,meat,6
salsawhores,com,salsa,whores,0
users,bigpond,net,au,14
www,upp,so,net,6
hctar,org,pdfs,gs,2
ica,net,leifb,bbs,3
http,www,gray,area,3
eti,uva,nl,bis,11
http,www,themoscowtimes,com,13
http,papers,ssrn,com,4
musashi,nl,engels,indexeng,14
www,flags,net,fran,10
http,www,locost,esque,9
recipesource,com,main,dishes,6
com,cyberage,big,tit,0
biolinks,blauplanet,com,index,11
epa,gov,docs,ozone,11
ro,site,p,articles,4
http,heartsite,com,html,5
http,www,football,co,14
bossybitches,com,classroom,sex,0
http,www,nudetitty,com,0
http,www,wisconsinhistory,org,11
jhuapl,edu,education,gibson,10
research,physics,uiuc,edu,11
http,www,recipemix,com,6
yahoo,com,group,darkworld,4
http,www,aliciasrecipes,com,6
http,www,calicogator,com,12
brizsoft,com,webpub,html,3
www,npr,org,templates,6
gamespy,com,wii,harvey,4
http,www,chez,com,7
carb,lite,au,com,6
http,groups,yahoo,com,13
gmaf,org,hwa,yu,14
www,pjbpubs,com,cms,5
healthlink,mcw,edu,allergies,5
http,www,elielevymd,com,5
http,raven,ubalt,edu,10
www,provet,co,uk,5
www,gamefaqs,com,computer,4
http,multinationalmonitor,org,hyper,8
http,www,asiasafari,com,9
http,www,nature,ca,7
education,ugrad,info,kogvet,11
http,www,crawfordins,com,2
com,news,interactive,geno,11
http,www,pbs,org,1
com,movies,queens,logic,1
u,tokyo,ac,jp,11
lovelyrascals,de,homepage,neu,9
www,angelfire,com,games,14
com,recipe,omelette,html,6
http,ec,europa,eu,13
http,www,springvaledandenongleader,com,8
www,icpsolar,com,solar,7
cms,asp,pageid,amp;,5
http,www,wnec,edu,14
http,www,actionpac,com,1
imdb,com,title,tt,1
http,www,brianmarshallwhite,com,12
http,www,atxnetworks,com,2
article,php,article,i,7
http,www,autoalliance,org,2
www,alsarcade,com,andy,4
uiuc,edu,ro,skiclub,10
com,data,japan,htm,9
http,www,velorama,nl,14
www,petfinder,com,shelters,13
familystudies,uconn,edu,graduate,10
http,www,em,doe,11
http,www,sandreababyquilts,com,12
ecu,edu,psyc,wuenschk,11
www,argonaut,uidaho,edu,1
www,homes,today,com,2
http,www,linguascope,com,11
http,www,elderindustry,com,12
student,some,ox,ac,10
http,www,humboldt,edu,13
www,literarytraveler,com,literary,1
yahoo,com,group,aussies,9
free,xxx,blowjobs,and,0
rarediseases,org,search,rdbdetail,5
org,human,php,s,1
http,www,igp,ethz,10
http,www,thejusticeonline,com,8
http,www,picturesquedesigns,com,3
www,manifestation,com,sabrina,3
http,www,breastreduction,yourmd,5
www,poets,org,poet,1
uk,mainrep,pdfs,tn,11
http,www,src,le,11
http,www,sensors,research,2
standardsetter,de,drsc,news,11
http,mesquite,brethrenassembly,org,13
http,www,history,upenn,10
nimr,mrc,ac,uk,5
ex,ac,uk,newspaper,8
http,www,ginsengkub,com,12
http,www,epinions,com,6
http,www,olmstead,cc,10
cgi,bin,worldservice,psim,8
com,recipes,recipe,asp,6
angelfire,com,ga,newgames,4
reference,aol,com,space,11
discovery,com,news,interactive,11
http,home,comcast,net,6
http,www,smdp,com,8
